mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__criterion,param_classifier__max_depth,param_classifier__min_samples_split,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1
1.2376587390899658,0.17206232823329418,0.04632601737976074,0.013037225002981016,gini,,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_split': 5}",0.8227459016393442,0.820952868852459,0.8216756341275941,0.8183448629259544,0.8183448629259544,0.8162951575710992,0.8244939789905201,0.8116833205226749,0.8280809633615168,0.8306430950550858,0.8213260645972202,0.005299211943494978,21,0.637911464245176,0.6328828828828829,0.6283566058002148,0.6239035087719298,0.6225596529284165,0.622876557191393,0.6387959866220736,0.6094609460946094,0.6479190101237345,0.6472491909385113,0.6311915805598942,0.011491394247552548,21,0.6010695187165775,0.6010695187165775,0.6256684491978609,0.6085561497326203,0.613903743315508,0.588865096359743,0.6134903640256959,0.5931477516059958,0.6167023554603854,0.6423982869379015,0.6104871234068867,0.015024626283477657,9,0.6189427312775331,0.6165660998354361,0.6270096463022508,0.6161342717920953,0.6182014001077006,0.6053935057787562,0.6258874931731294,0.6011937059142702,0.6319253976961053,0.6448146157979581,0.6206068867675235,0.01198419602387556,22
1.261713981628418,0.2286890543826909,0.046006202697753906,0.008787106510763221,gini,,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_split': 10}",0.8219774590163934,0.8224897540983607,0.8237253394824494,0.8244939789905201,0.8262874711760184,0.825006405329234,0.8360235716115808,0.8186010760953113,0.8298744555470151,0.8344862925954394,0.8262965803942321,0.005276170423245663,19,0.6405152224824356,0.6410256410256411,0.6361631753031973,0.639821029082774,0.6432552954292085,0.6450867052023121,0.666289592760181,0.6247240618101545,0.6569767441860465,0.6582417582417582,0.645209922552371,0.01151771591149077,19,0.5850267379679145,0.5882352941176471,0.6171122994652406,0.611764705882353,0.6171122994652406,0.5974304068522484,0.6306209850107066,0.6059957173447538,0.6049250535331906,0.6413276231263383,0.6099551122765634,0.01675726382942895,10,0.61151481274455,0.6134969325153374,0.6264929424538545,0.6254784034991798,0.6299126637554585,0.6203446359088383,0.647964796479648,0.6152173913043478,0.6298773690078038,0.6496746203904555,0.6269974568059473,0.01256281758653007,16
0.8750498056411743,0.2529367399966616,0.05174036026000976,0.018190908810610716,entropy,5,2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_split': 2}",0.8409323770491803,0.8516905737704918,0.8401229823212913,0.8362797847809378,0.8496028695874968,0.8467845247245709,0.849090443248783,0.8442223930310018,0.854470919805278,0.8472969510632846,0.8460493819382316,0.005355430943236497,10,0.726878612716763,0.7633136094674556,0.7418351477449455,0.7450331125827815,0.7507204610951008,0.7763157894736842,0.7708006279434851,0.746969696969697,0.7683284457478006,0.7552870090634441,0.7545482512805158,0.014474435119502959,7,0.5379679144385027,0.5518716577540107,0.5101604278074866,0.48128342245989303,0.5572192513368984,0.5053533190578159,0.525695931477516,0.5278372591006424,0.5610278372591007,0.5353319057815846,0.5293748926473449,0.02380665435646017,22,0.6183159188690842,0.6405959031657356,0.6045627376425855,0.5847953216374269,0.6396562308164518,0.6121919584954605,0.6250795671546785,0.6185696361355082,0.6485148514851485,0.6265664160401002,0.621884854144218,0.017890149504304637,18
0.7982035398483276,0.14646447776391158,0.04950687885284424,0.01544736048165284,entropy,5,5,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_split': 5}",0.8409323770491803,0.8516905737704918,0.8401229823212913,0.8362797847809378,0.8496028695874968,0.8467845247245709,0.849090443248783,0.8442223930310018,0.854470919805278,0.8472969510632846,0.8460493819382316,0.005355430943236497,10,0.726878612716763,0.7633136094674556,0.7418351477449455,0.7450331125827815,0.7507204610951008,0.7763157894736842,0.7708006279434851,0.746969696969697,0.7683284457478006,0.7552870090634441,0.7545482512805158,0.014474435119502959,7,0.5379679144385027,0.5518716577540107,0.5101604278074866,0.48128342245989303,0.5572192513368984,0.5053533190578159,0.525695931477516,0.5278372591006424,0.5610278372591007,0.5353319057815846,0.5293748926473449,0.02380665435646017,22,0.6183159188690842,0.6405959031657356,0.6045627376425855,0.5847953216374269,0.6396562308164518,0.6121919584954605,0.6250795671546785,0.6185696361355082,0.6485148514851485,0.6265664160401002,0.621884854144218,0.017890149504304637,18
0.7136290550231934,0.11076637757388803,0.050378036499023435,0.012936561790779505,entropy,5,10,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_split': 10}",0.8409323770491803,0.8516905737704918,0.8401229823212913,0.8362797847809378,0.8496028695874968,0.8467845247245709,0.849090443248783,0.8442223930310018,0.854470919805278,0.8472969510632846,0.8460493819382316,0.005355430943236497,10,0.726878612716763,0.7633136094674556,0.7418351477449455,0.7450331125827815,0.7507204610951008,0.7763157894736842,0.7708006279434851,0.746969696969697,0.7683284457478006,0.7552870090634441,0.7545482512805158,0.014474435119502959,7,0.5379679144385027,0.5518716577540107,0.5101604278074866,0.48128342245989303,0.5572192513368984,0.5053533190578159,0.525695931477516,0.5278372591006424,0.5610278372591007,0.5353319057815846,0.5293748926473449,0.02380665435646017,22,0.6183159188690842,0.6405959031657356,0.6045627376425855,0.5847953216374269,0.6396562308164518,0.6121919584954605,0.6250795671546785,0.6185696361355082,0.6485148514851485,0.6265664160401002,0.621884854144218,0.017890149504304637,18
0.919410228729248,0.10051087394708721,0.061212778091430664,0.03504011526977008,entropy,10,2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 10, 'classifier__min_samples_split': 2}",0.8493852459016393,0.8596311475409836,0.8498590827568537,0.8467845247245709,0.8631821675634127,0.8524212144504227,0.8562644119907763,0.8444786062003588,0.8593389700230591,0.8562644119907763,0.8537609783142853,0.005812625676200166,5,0.7578008915304606,0.7972350230414746,0.7299077733860343,0.746705710102489,0.7750342935528121,0.760932944606414,0.7523680649526387,0.6759956942949408,0.7640603566529492,0.7457180500658761,0.7505758802186089,0.030245253671910468,11,0.5454545454545454,0.5550802139037433,0.5925133689839572,0.5454545454545454,0.6042780748663101,0.5588865096359743,0.5952890792291221,0.6723768736616702,0.5963597430406852,0.6059957173447538,0.5871688671575307,0.03660095091259633,13,0.6343283582089553,0.6544766708701135,0.654073199527745,0.630407911001236,0.6790865384615384,0.6444444444444445,0.6646742378959952,0.6741814278046162,0.6698737221888154,0.6686355581807443,0.6574182068584205,0.015921678310847013,4
0.9548726320266724,0.20838016845260082,0.04032876491546631,0.004087563374697746,entropy,10,5,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 10, 'classifier__min_samples_split': 5}",0.8488729508196722,0.8586065573770492,0.8506277222649244,0.8472969510632846,0.862413528055342,0.8526774276197796,0.8552395593133487,0.8447348193697156,0.8590827568537023,0.8562644119907763,0.8535816684727596,0.0054123823221302846,6,0.7563150074294205,0.7950693374422187,0.73342175066313,0.7481698389458272,0.7718579234972678,0.7612809315866085,0.7496617050067659,0.6767241379310345,0.7637362637362637,0.7457180500658761,0.7501954946304412,0.02920692526536428,12,0.544385026737968,0.5518716577540107,0.5914438502673797,0.546524064171123,0.6042780748663101,0.5599571734475375,0.5931477516059958,0.6723768736616702,0.5952890792291221,0.6059957173447538,0.5865269269085871,0.036731792002282965,14,0.6330845771144279,0.6515151515151515,0.6548253404381291,0.6316440049443758,0.6778644271145771,0.6452806909315237,0.6622833233711894,0.6745435016111708,0.6690734055354994,0.6686355581807443,0.656874998075679,0.01561742041198648,6
0.9184970617294311,0.0549633025990927,0.04266679286956787,0.005022379887969395,entropy,10,10,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 10, 'classifier__min_samples_split': 10}",0.8498975409836066,0.858094262295082,0.8503715090955675,0.8470407378939278,0.862413528055342,0.8534460671278503,0.8560081988214194,0.8457596720471432,0.8590827568537023,0.8580579041762747,0.8540172177349916,0.0052964009601071714,4,0.7600596125186289,0.7953488372093023,0.7324503311258278,0.7478005865102639,0.7733516483516484,0.7653958944281525,0.7527173913043478,0.6796536796536796,0.763013698630137,0.7513227513227513,0.7521114431054741,0.028871070795043162,10,0.5454545454545454,0.5486631016042781,0.5914438502673797,0.5454545454545454,0.6021390374331551,0.5588865096359743,0.5931477516059958,0.6723768736616702,0.5963597430406852,0.6081370449678801,0.586206300312611,0.037170094483743706,15,0.635118306351183,0.649367088607595,0.6544378698224852,0.6307977736549165,0.67708959711365,0.6460396039603961,0.6634730538922156,0.6759956942949408,0.6694711538461539,0.672189349112426,0.6573979490655963,0.015941494352312523,5
1.0071195125579835,0.15568926305804637,0.04010207653045654,0.011797886446553104,entropy,20,2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 20, 'classifier__min_samples_split': 2}",0.8304303278688525,0.8447745901639344,0.8370484242890085,0.8362797847809378,0.8403791954906482,0.8293620292083013,0.8503715090955675,0.8296182423776582,0.843709966692288,0.8434537535229311,0.8385427823490128,0.006855974575873716,16,0.6704119850187266,0.7038413878562577,0.6740395809080326,0.6813725490196079,0.6703056768558951,0.6482300884955752,0.7134146341463414,0.6533637400228051,0.684931506849315,0.6792452830188679,0.6779156432191424,0.018996135178798893,16,0.574331550802139,0.6074866310160428,0.6192513368983957,0.5946524064171123,0.6566844919786097,0.6274089935760171,0.6263383297644539,0.6134903640256959,0.6423982869379015,0.6552462526766595,0.6217288644093026,0.02466280486613442,5,0.618663594470046,0.6521239954075775,0.6454849498327759,0.6350656767561393,0.6634251755807672,0.6376496191512514,0.6670467502850627,0.6327995582551077,0.6629834254143646,0.6670299727520436,0.6482272717905136,0.01605079172239399,9
0.9591914892196656,0.12985346769820214,0.049303221702575686,0.02752592809539646,entropy,20,5,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 20, 'classifier__min_samples_split': 5}",0.8358094262295082,0.8457991803278688,0.8383294901357929,0.8375608506277222,0.8421726876761465,0.8311555213937997,0.8526774276197796,0.8314117345631565,0.8480655905713553,0.8493466564181399,0.841232856556327,0.007173330372069336,14,0.6865482233502538,0.7126436781609196,0.6788235294117647,0.6864931846344485,0.6786114221724524,0.6539753639417694,0.7246558197747184,0.6615925058548009,0.6971098265895954,0.6943820224719102,0.6874835576362633,0.02025777574370028,14,0.5786096256684492,0.5967914438502674,0.6171122994652406,0.5925133689839572,0.6481283422459893,0.6252676659528907,0.619914346895075,0.6049250535331906,0.645610278372591,0.6616702355460385,0.6190542660513689,0.02538743373433012,6,0.6279744631456762,0.6495925494761351,0.646498599439776,0.6360505166475315,0.6630196936542669,0.6392993979200876,0.668205424120023,0.6319910514541387,0.6703724291272929,0.6776315789473685,0.6510635703932296,0.01673063474000066,8
